Title,Manufacturer,Author,Qualifier,Year,ModelNo,Rarity,CartType,MachineType,LController,RController,MD5,HelpUri
Gauntlet,,,,,ASC1002,Unbelievably Rare,,A2600NTSC,,,e64a8008812327853877a37befeb6465,
Gefaehrliche Maeusejagt,Starsoft,,,,,,,A2600PAL,,,f802fa61011dd9eb6f80b271bac479d0,
Gefecht im All,Starsoft,,,,,,,A2600PAL,,,e784a9d26707cfcd170a4c1c60422a72,
General Retreat,Playaround,,,,,,,A2600PAL,,,7e464186ba384069582d9f0c141f7491,
Ghost Manor,Xonox,,,1983,99002,Extremely Rare,,A2600NTSC,,,0eecb5f58f55de9db4eedb3a0f6b74a8,
Ghost Manor,Xonox,,,1983,99002,Extremely Rare,,A2600NTSC,,,2bee7f226d506c217163bad4ab1768c0,
Ghost Manor,Xonox,,,1983,99002,Extremely Rare,,A2600PAL,,,40d8ed6a5106245aa79f05642a961485,
Ghostbusters,Activision,David Crane & Dan Kitchen,,,AZ-108-04,Rare,,A2600NTSC,,,e314b42761cd13c03def744b4afc7b1b,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=209
Ghostbusters,Activision,David Crane & Dan Kitchen,,,AZ-108-04,Rare,,A2600PAL,,,f7d6592dcb773c81c278140ed4d01669,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=209
Ghostbusters II,Salu,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,718ee85ea7ec27d5bea60d11f6d40030,
Ghostbusters II,Salu,,,1992,,Extremely Rare,,A2600PAL,,,c2b5c50ccb59816867036d7cf730bf75,
Ghostbusters II (Version 2),,,,,,,,A2600NTSC,,,643e6451eb6b8ab793eb60ba9c02e000,
Gigolo,Mystique,,,,1009,Extremely Rare,,A2600NTSC,,,1c8c42d1aee5010b30e7f1992d69216e,
Glacier Patrol,,,,,5667 A106,Rare,,A2600NTSC,,,5e0c37f534ab5ccc4661768e2ddf0162,
Glib (Selchow Righter),Selchow,,,,87,Unbelievably Rare,,A2600NTSC,,,2d9e5d8d083b6367eda880e80dfdfaeb,
Glorb,,,Hack,,,,,A2600NTSC,,,72db1194b1cc7d45b242f25eb1c148d3,
Golf,Atari,,,1978,CX2634,Common,,A2600NTSC,,,2e663eaa0d6b723b645e643750b942fd,
Golf,Atari,,,1978,CX2634,Common,,A2600NTSC,,,f542b5d0193a3959b54f3c4c803ba242,
Golf,Atari,,,1978,CX2634,Common,,A2600PAL,,,9d522a3759aa855668e75962c84546f7,
Golf (32-in-1),Atari,,,,,,,A2600PAL,,,95351b46fa9c45471d852d28b9b4e00b,
Gopher,Carrere Video,,,1982,,,,A2600PAL,,,a56b642a3d3ab9bbeee63cd44eb73216,
Gopher,US Games,,,1982,VC 2001,Rare,,A2600NTSC,,,c16c79aad6272baffb8aae9a7fff0864,
Gopher,US Games,,,1982,,,,A2600PAL,,,06db908011065e5ebb37f4e253c2a0b0,
Gorf,CBS Electronics,,,,M8793,Uncommon,,A2600NTSC,,,81b3bf17cf01039d311b4cd738ae608e,
Gorf,CBS Electronics,,,,M8793,Uncommon,,A2600PAL,,,3e03086da53ecc29d855d8edf10962cb,
Gorilla Kong,,,Hack,,,,,A2600NTSC,,,98ba601a60172cb46c5bf9a962fd5b1f,
Grand Prix,Activision,David Crane,,1982,AX-014,Uncommon,,A2600NTSC,,,2903896d88a341511586d69fcfc20f7d,http://www.atariage.com/manual_thumbs.html?SoftwareID=1062
Grand Prix,Activision,David Crane,,1982,AX-014,Uncommon,A4K,A2600NTSC,,,de4436eaa41e5d7b7609512632b90078,http://www.atariage.com/manual_thumbs.html?SoftwareID=1062
Grand Prix,Activision,David Crane,,1982,AX-014,Uncommon,,A2600PAL,,,757f529026696e13838364dea382a4ed,http://www.atariage.com/manual_thumbs.html?SoftwareID=1062
Grand Prix,CCE,David Crane,,,,,,A2600NTSC,,,41c4e3d45a06df9d21b7aae6ae7e9912,http://www.atariage.com/manual_thumbs.html?SoftwareID=1062
Gravitar,,,,,CX2685,Uncommon,A8K,A2600NTSC,,,8ac18076d01a6b63acf6e2cab4968940,
Gravitar,Atari,,,,CX2685,Uncommon,A8K,A2600NTSC,,,7146dd477e019f81eac654a79be96cb5,
Gravitar,CCE,,,,,,A8K,A2600NTSC,,,a81697b0c8bbc338ae4d0046ede0646b,
Great Escape,Bomb,,,,CA282,Extremely Rare,,A2600NTSC,,,18f299edb5ba709a64c80c8c9cec24f2,
Green and Yellow Number 1 Demo,,,,,,,,A2600NTSC,,,abc64037ca5d5b04ae8a7eedbca3ed74,
Green and Yellow Number 1 Demo 2,,,,,,,,A2600NTSC,,,b41fdd4a522e1d5a2721840028684ac2,
Green Bar Text Demo,,,,,,,,A2600NTSC,,,ed014beeeb77dbb2bbcf9b5f6850b2f4,
GREGXM Demo,,,,,,,,A2600NTSC,,,a3b9d2be822eab07e7f4b10593fb5eaa,
Gremlins,Atari,,,1984,CX26127,Extremely Rare,,A2600NTSC,,,01cb3e8dfab7203a9c62ba3b94b4e59f,
Grid and Purple Dot Demo,,,,,,,,A2600NTSC,,,d65900fefa7dc18ac3ad99c213e2fa4e,
Grid Demo,,,,,,,,A2600NTSC,,,9962034ea7b3d4a905d0991804670087,
Ground Zero,Rainbow Vision,,,,,,,A2600PAL,,,eb46e99ec15858f8cd8c91cef384ce09,
Grover's Music Maker,Atari,,Prototype,,CX26106,,,A2600NTSC,Keypad,Keypad,4ac9f40ddfcf194bd8732a75b3f2f214,
Guardian,Apollo,,,1982,AP 2008,Rare,,A2600NTSC,Paddles,Paddles,7ab2f190d4e59e8742e76a6e870b567e,
Gunfight,,Manuel Polik,Homebrew,,,,,A2600NTSC,,,f750b5d613796963acecab1690f554ae,
Gunfight,,Manuel Polik,Homebrew,,,,,A2600PAL,,,18b28b386abdadb3a700ac8fb68e639a,
Gunfight (0.01),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,14a56b493a8d9d10e94a3e100362e3a2,
Gunfight (0.02),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,111029770226b319524134193886a10e,
Gunfight (0.03),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,d17a671029b1532b197defca5f3649a7,
Gunfight (0.04),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,801ba40f3290fc413e8c816c467c765c,
Gunfight (0.05),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,c21450c21efb7715746e9fa87ad6f145,
Gunfight (0.06),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,24759be31e8fe55d2829fd86bdf3181f,
Gunfight (0.07),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,68c80e7e1d30df98a0cf67ecbf39cc67,
Gunfight (0.07a),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,a025a8f83a42a4d6d46c4887e799bfac,
Gunfight (0.08),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,a15b5831a1fab52e4c416068c85ec011,
Gunfight (0.09),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,9853089672116117258097dbbdb939b7,
Gyruss,Parker Bros,,,1984,PB5080,Rare,PB8K,A2600NTSC,,,b311ab95e85bc0162308390728a7361d,
Gyruss,Parker Bros,,,1984,PB5080,Rare,PB8K,A2600NTSC,,,2f273c423471d125d32d1d54d58f063a,
H.E.R.O.,Activision,John Van Ryzin,,1984,AZ-036-04,Rare,A8K,A2600NTSC,,,c8df076c7e4349ca8dcbdb773bf3c985,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=228
H.E.R.O.,Activision,John Van Ryzin,,1984,AZ-036-04,Rare,A8K,A2600NTSC,,,fca4a5be1251927027f2c24774a02160,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=228
H.E.R.O.,Activision,John Van Ryzin,,1984,AZ-036-04,Rare,A8K,A2600PAL,,,d9b49f0678776e04916fa5478685a819,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=228
H.E.R.O.,Activision,John Van Ryzin,,1984,AZ-036-04,Rare,A8K,A2600PAL,,,66b92ede655b73b402ecd1f4d8cd9c50,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=228
H.E.R.O.,Activision,John Van Ryzin,,1984,AZ-036-04,Rare,A8K,A2600PAL,,,48bcf2c5a8c80f18b24c55db96845472,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=228
H.E.R.O.,CCE,John Van Ryzin,,,,,A8K,A2600NTSC,,,1d284d6a3f850bafb25635a12b316f3d,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=228
Halloween (a.k.a. Sexta Fiera 13),Wizard Video,,,,7,Extremely Rare,,A2600NTSC,,,30516cfbaa1bc3b5335ee53ad811f17a,
Halloween (a.k.a. Sexta Fiera 13),Wizard Video,,,,7,Extremely Rare,,A2600NTSC,,,c450a285daa7a3b65188c2c3cf04fb3e,
Hangman,Atari,Alan Miller,,1978,CX2662,Uncommon,,A2600NTSC,,,f16c709df0a6c52f47ff52b9d95b7d8d,http://www.atariage.com/manual_thumbs.html?SoftwareID=1073
Harbor Escape,Panda,,,1983,110,Rare,,A2600NTSC,,,b9232c1de494875efe1858fc8390616d,
Hat Trick,Atari,,Prototype,1987,CX7829,,,A7800NTSC,,,fd9e78e201b6baafddfd3e1fbfe6ba31,http://www.atariage.com/manual_thumbs.html?SoftwareID=2133
Hat Trick,Atari,,,1987,CX7829,Common,,A7800PAL,,,0baec96787ce17f390e204de1a136e59,http://www.atariage.com/manual_thumbs.html?SoftwareID=2133
Haunted House,Atari,,,,CX2654,Common,,A2600NTSC,,,f0a6e99f5875891246c3dbecbf2d2cea,http://www.atariage.com/manual_html_page.html?SoftwareID=1076
Haunted House,Atari,,,,CX2654,Common,,A2600PAL,,,09e1ecf9bd2a3030d5670dba7a65e78d,http://www.atariage.com/manual_html_page.html?SoftwareID=1076
Hell Driver,ITT Family Games,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,260c787e8925bf3649c8aeae5b97dcc0,
Hell Driver,ITT Family Games,,,,,,,A2600PAL,,,aab840db22075aa0f6a6b83a597f8890,
Hili Ball,Starsoft,,,,,,,A2600PAL,,,8fe00172e7fff4c1878dabcf11bb8dce,
Hili Ball,Starsoft,,,,,,,A2600PAL,,,97933c9f20873446e4c1f8a4da21575f,
Hole Hunter,,,,,TP-606,Extremely Rare,,A2600NTSC,,,3d48b8b586a09bdbf49f1a016bf4d29a,
Holey Moley,Atari,,Prototype,,,,,A2600NTSC,Keypad,Keypad,c52d9bbdc5530e1ef8e8ba7be692b01e,
Home Run Baseball,Atari,Bob Whitehead,,1978,CX2623,Common,,A2600NTSC,,,0bfabf1e98bdb180643f35f2165995d0,
Home Run Baseball,Atari,Bob Whitehead,,1978,CX2623,Common,,A2600NTSC,,,9f901509f0474bf9760e6ebd80e629cd,
Home Run Baseball,Atari,Bob Whitehead,,1978,CX2623,Common,,A2600PAL,,,328949872e454181223a80389d03c122,
Home Run Baseball,Atari,Bob Whitehead,,1978,CX2623,Common,,A2600PAL,,,24b5f4bbdb853eca38ea0cae2dfe73a1,
Home Run Baseball (32-in-1),Atari,Bob Whitehead,,,,,,A2600PAL,,,ca7aaebd861a9ef47967d31c5a6c4555,
Horizonal Color Bars Demo,,,,,,,,A2600NTSC,,,6b7a56b6ac2ca4bf9254474bf6ed7d80,
Horizonal Color Bars Demo 2,,,,,,,,A2600NTSC,,,68449e4aaba677abcd7cde4264e02168,
Horizontally Scrolling Playfield Thing,,Rob Kudla,,,,,,A2600NTSC,,,70a8480cfaf08776e5420365732159d2,
Hozer Video Demo,,,Homebrew,,,,,A2600NTSC,,,7dc03a1f56d0e6a8aae3e3e50d654a08,
Human Cannonball (a.k.a. Cannon Man),128-in-1 Junior Console,,,,,,,A2600NTSC,,,c6c63da3bc2e47291f63280e057061d0,
Human Cannonball (a.k.a. Cannon Man),128-in-1 Junior Console,,,,,,,A2600PAL,,,11330eaa5dd2629052fac37cfe1a0b7d,
Human Cannonball (a.k.a. Cannon Man),Atari,,,1978,CX2627,Uncommon,,A2600NTSC,,,7972e5101fa548b952d852db24ad6060,
Human Cannonball (a.k.a. Cannon Man),Atari,,,1978,CX2627,Uncommon,,A2600NTSC,,,ffe51989ba6da2c6ae5a12d277862e16,
Human Cannonball (a.k.a. Cannon Man),Atari,,,1979,,,,A2600PAL,,,10a3cd14e5dcfdde6ff216a14ce7b7dd,
Human Cannonball (a.k.a. Cannon Man) (32-in-1),Atari,,,,,,,A2600PAL,,,ad42e3ca3144e2159e26be123471bffc,
Hunt & Score,Atari,Alan Miller,,,,,,A2600PAL,,,5be03a1fe7b2c114725150be04b38704,
I Want My Mommy (a.k.a. Ursinho Esperto),Zimag,,,,GN-010/710-111,Extremely Rare,,A2600NTSC,,,f6a282374441012b01714e19699fc62a,
I.Q. 180,,,,,,Extremely Rare,,A2600NTSC,,,4b9581c3100a1ef05eac1535d25385aa,
Ice Hockey,,Alan Miller,,,AX-012,Uncommon,,A2600PAL,,,c7d5819b26b480a49eb26aeb63cc831e,
Ice Hockey,Activision,Alan Miller,,1981,AX-012,Uncommon,,A2600NTSC,,,a4c08c4994eb9d24fb78be1793e82e26,
Ice Hockey,Activision,Alan Miller,,1981,AX-012,Uncommon,,A2600NTSC,,,5bcc83677d68f7ef74c1b4a0697ba2a8,
Ice Hockey,Activision,Alan Miller,,1981,AX-012,Uncommon,,A2600PAL,,,ac9adbd6de786a242e19d4bec527982b,
Ice Hockey,CCE,Alan Miller,,,,Uncommon,,A2600NTSC,,,47711c44723da5d67047990157dcb5dd,
Ikari Warriors,Atari,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,3f251c50aa7237e61a38ab42315ebed4,
Ikari Warriors,Atari,,,1990,CX26177,Rare,,A2600PAL,,,9813b9e4b8a6fd919c86a40c6bda8c93,
Ikari Warriors,Atari,,,1984,CX7862,Rare,A78SG,A7800NTSC,,,c3672482ca93f70eafd9134b936c3feb,http://www.atariage.com/manual_thumbs.html?SoftwareID=2169
Ikari Warriors,Atari,,,1984,CX7862,Rare,A78SG,A7800PAL,,,8c2c2a1ea6e9a928a44c3151ba5c1ce3,http://www.atariage.com/manual_thumbs.html?SoftwareID=2169
Im Reich der Spinne,Starsoft,,,,,,,A2600PAL,,,709910c2e83361bc4bf8cd0c20c34fbf,
Im Schutz der Drachen,Starsoft,,,,,,,A2600PAL,,,95e542a7467c94b1e4ab24a3ebe907f1,
Imagic Selector,,,,,,,,A2600NTSC,,,c4bc8c2e130d76346ebf8eb544991b46,
Immies & Aggies (Emag),Emag,,,,,,,A2600PAL,,,faffd84f3a8eceee2fa5ea5b0a3e6678,
Immies and Aggies,,,,,C-838,Extremely Rare,,A2600NTSC,,,9b21d8fc78cc4308990d99a4d906ec52,
Impossible Mission,Atari,,,1987,CX7832,Scarce,A78SGR,A7800NTSC,,,baebc9246c087e893dfa489632157180,http://www.atariage.com/manual_thumbs.html?SoftwareID=2170
Impossible Mission,Atari,,,1987,CX7832,Scarce,A78SGR,A7800PAL,,,80dead01ea2db5045f6f4443faa6fce8,http://www.atariage.com/manual_thumbs.html?SoftwareID=2170
Incoming!,,Ben Larson,Homebrew,,,,,A2600NTSC,,,20bf2b233c227cbb9fdfebf81dcd5dc3,
Indy 500,Atari,Carla Meninsky,,1978,CX2611,Uncommon,,A2600NTSC,Driving,Driving,c5301f549d0722049bb0add6b10d1e09,http://www.atariage.com/manual_thumbs.html?SoftwareID=1087
Indy 500,Atari,Carla Meninsky,,1978,CX2611,Uncommon,,A2600NTSC,Driving,Driving,08188785e2b8300983529946dbeff4d2,http://www.atariage.com/manual_thumbs.html?SoftwareID=1087
Indy 500,Atari,Carla Meninsky,,1978,CX2611,Uncommon,,A2600PAL,Driving,Driving,81591a221419024060b890665beb0fb8,http://www.atariage.com/manual_thumbs.html?SoftwareID=1087
Indy 500,Atari,Carla Meninsky,,1978,CX2611,Uncommon,,A2600PAL,Driving,Driving,4f781f0476493c50dc578336f1132a67,http://www.atariage.com/manual_thumbs.html?SoftwareID=1087
Indy 500 (Hack),Atari,,,1978,,Uncommon,,A2600NTSC,Driving,Driving,dac762e4d01d445bdef20b7771f6570e,http://www.atariage.com/manual_thumbs.html?SoftwareID=1087
Infiltrate,Apollo,,,1982,AP 2006,Uncommon,,A2600NTSC,,,afe88aae81d99e0947c0cfb687b16251,
International Soccer,Mattel,,,1982,MT5687,Uncommon,,A2600NTSC,,,b4030c38a720dd84b84178b6ce1fc749,
International Soccer,Mattel,,,1982,MT5687,Uncommon,,A2600NTSC,,,29630a20d356fb58685b150bfa8f00c3,
International Soccer,Mattel,,,,MT5687,Uncommon,,A2600PAL,,,a0185c06297b2818f786d11a3f9e42c3,
International Soccer,Telegames,,,,,,,A2600PAL,,,ce904c0ae58d36d085cd506989116b0b,
Inv (4-24-97),,,Homebrew,,,,,A2600NTSC,,,cd139ae6d09f3665ad09eb79da3f9e49,
Inv (Alpha 1),,,Homebrew,,,,,A2600NTSC,,,8874b68751fd2ba6d3306a263ae57a7d,
Inv (Alpha 2),,,Homebrew,,,,,A2600NTSC,,,6d475019ea30d0b29f695e9dcfd8f730,
Inv (Beta),,,Homebrew,,,,,A2600NTSC,,,62992392ea651a16aa724a92e4596ed6,
Inv (V2.1) (1-3-98),,,Homebrew,,,,,A2600NTSC,,,4868a81e1b6031ed66ecd60547e6ec85,
Inv 2,,Eric Mooney,Homebrew,,,,,A2600NTSC,,,2016726db38ad6a68b4c48ba6fe51557,
Invader Sprites in a Line Demo,,,,,,,,A2600NTSC,,,e0cf2dcc4c1348c468f5bb1e421c9164,
Invaders From Space,,David Marli,Hack,,,,,A2600NTSC,,,80cec82239913cb8c4016eb13749de44,
Invisible Pac-Man,,,Hack,,,,,A2600NTSC,,,9c729017dd2f9ccbadcb511187f80e6b,
Jam Demo 1,,,,,,,,A2600NTSC,,,98ea10c47c13f1b3306c7b13db304865,
Jam Demo 2,,,,,,,,A2600NTSC,,,60d304582d33e2957b73eb300a7495bb,
James Bond 007,Parker Bros,,,1983,PB5110,Rare,PB8K,A2600NTSC,,,e51030251e440cffaab1ac63438b44ae,
James Bond 007,Parker Bros,,,1983,PB5110,Rare,,A2600NTSC,,,b9c3bc1d77f8e9d814735188bf324e40,
Jammed (0.1),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,911d385ee0805ff5b8f96c5a63da7de5,
Jammed (0.2),Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,15b498199ed0ed28057bf0dbdce9b8d8,
Jammed (1.0),,Thomas Jentzsch,Homebrew,,,,,A2600NTSC,,,04dfb4acac1d0909e4c360fd2ac04480,
Jammed (Demo Version),,Thomas Jentzsch,Homebrew,,,,,A2600NTSC,,,ef5c02c95a1e7ed24f24193935755cd3,
Jawbreaker,CCE,,,,7-002,Rare,,A2600NTSC,,,58a82e1da64a692fd727c25faef2ecc9,
Jawbreaker,Tigervision,,,,,,,A2600PAL,,,a406d2f6d84e61d842f4cb13b2b1cfa7,
Jawbreaker,Tigervision,,,,,,,A2600PAL,,,97327d6962f8c64e6f926f79cd01c6b9,
Jawbreaker,Tigervision,,,,,,,A2600PAL,,,8f33bce5ba1053dcf4cea9c1c69981e4,
Jinks,Atari,,,1989,CX7857,Common,A78SGR,A7800NTSC,,,045fd12050b7f2b842d5970f2414e912,http://www.atariage.com/manual_thumbs.html?SoftwareID=2134
Jinks,Atari,,,1989,CX7857,Common,A78SGR,A7800PAL,,,dfb86f4d06f05ad00cf418f0a59a24f7,http://www.atariage.com/manual_thumbs.html?SoftwareID=2134
JKH Text Scrolling Demo,,,,,,,,A2600NTSC,,,a5262fe6d01d6a1253692682a47f79dd,
John K Harvey's Equalizer,,,Homebrew,,,,,A2600NTSC,,,eb4252faff7a4f2ba5284a98b8f78d1a,
John K Harvey's Equalizer,,,Homebrew,,,,,A2600NTSC,,,4fc1b85b8074b4b9436d097900e34f29,
Journey Escape,,,,,112-006,Common,,A2600NTSC,,,718ae62c70af4e5fd8e932fee216948a,
Joust,Atari,,,1983,CX2691,Common,A8K,A2600NTSC,,,3276c777cbe97cdd2b4a63ffc16b7151,
Joust,Atari,,,1983,CX2691,Common,A8K,A2600PAL,,,640a08e9ca019172d612df22a9190afb,
Joust,Atari,,,1987,CX7806,Common,,A7800NTSC,,,f18b3b897a25ab3885b43b4bd141b396,http://www.atariage.com/manual_thumbs.html?SoftwareID=2135
Joust,Atari,,,1987,CX7806,Common,,A7800PAL,,,f2dae0264a4b4a73762b9d7177e989f6,http://www.atariage.com/manual_thumbs.html?SoftwareID=2135
Jr. Pac-Man,Atari,,,1984,CX26123,Uncommon,A16KR,A2600NTSC,,,36c29ceee2c151b23a1ad7aa04bd529d,
Jr. Pac-Man,Atari,,,1984,CX26123,Uncommon,A16KR,A2600PAL,,,297c405afd01f3ac48cdb67b00d273fe,
Jr. Pac-Man (Tunnels),,Bob DeCrescenzo,Homebrew,2009,,,A7832P,A7800NTSC,,,6bc2daeb48e28d103a4298a276e7e551,
Jr. Pac-Man,,Bob DeCrescenzo,Homebrew,2009,,,A78SGR,A7800NTSC,,,8281ab17fa3bfc0a6c497d6a4f350061,
Jr. Pac-Man,,Bob DeCrescenzo,Homebrew,2009,,,A78SGR,A7800NTSC,,,0b3baf47886915dd2eec5da7671bfa63,
Jr. Ms. Pac-Man,,Bob DeCrescenzo,Homebrew,2009,,,A7832P,A7800NTSC,,,548ba2e54e4fc45ab84ed634d702c136,
Jumping Jack,Dynamics,,,,,,,A2600PAL,,,80e1410ec98089e0733cc09e584dba4b,
Jungle Fever,Mystique,,,,1011,Extremely Rare,,A2600NTSC,,,2cccc079c15e9af94246f867ffc7e9bf,
Jungle Hunt,Atari,,,1983,CX2688,Uncommon,A8K,A2600NTSC,,,2bb9f4686f7e08c5fcc69ec1a1c66fe7,
Jungle Hunt,Atari,,,1983,CX2688,Uncommon,A8K,A2600PAL,,,9fc2d1627dcdd8925f4c042e38eb0bc9,
Jungle Hunt,CCE,,,1983,CX2688,Uncommon,A8K,A2600NTSC,,,88a6c9c88cb329ee5fa7d168bd6c7c63,
Jungle King,Atari,Jess Ragan,Hack,,,,A8K,A2600NTSC,,,e1d5c8213e82820128fa9c4775f1e166,
Junkosoft One Year Demo,Junkosoft,,,1999,,,,A2600NTSC,,,65917ae29a8c9785bb1f2acb0d6aafd0,
Kabobber,Activision,Rex Bradford,Prototype,1983,,,,A2600NTSC,,,b9d1e3be30b131324482345959aed5e5,
Kaboom!,Activision,Larry Kaplan,,1981,AG-010,Uncommon,,A2600NTSC,Paddles,Paddles,5428cdfada281c569c74c7308c7f2c26,http://www.atariage.com/manual_thumbs.html?SoftwareID=1101
Kaboom!,Activision,Larry Kaplan,,1981,AG-010,Uncommon,,A2600NTSC,Paddles,Paddles,af6ab88d3d7c7417db2b3b3c70b0da0a,http://www.atariage.com/manual_thumbs.html?SoftwareID=1101
Kaboom!,Activision,Larry Kaplan,,1981,AG-010,Uncommon,,A2600NTSC,Paddles,Paddles,e14dc36b24fe22c04fa076e298f2e15f,http://www.atariage.com/manual_thumbs.html?SoftwareID=1101
Kaboom!,Activision,Larry Kaplan,,1981,AG-010,Uncommon,,A2600PAL,Paddles,Paddles,f9e99596345a84358bc5d1fbe877134b,http://www.atariage.com/manual_thumbs.html?SoftwareID=1101
Kaboom!,CCE,Larry Kaplan,,,,,,A2600NTSC,Paddles,Paddles,dbdaf82f4f0c415a94d1030271a9ef44,
Kabul!,,Jess Ragan,Hack,,,,,A2600NTSC,Paddles,Paddles,a93e8ea1f565c3c1e86b708cf0dc2fa9,
Kamikaze Saucers,,,Prototype,,,,,A2600NTSC,,,7b43c32e3d4ff5932f39afcb4c551627,
Kangaroo,Atari,,,,CX2689,Uncommon,,A2600NTSC,,,4326edb70ff20d0ee5ba58fa5cb09d60,
Kangaroo,Atari,,,,CX2689,Uncommon,,A2600PAL,,,6fe67f525c39200a798985e419431805,
Karate,,,,,,,,A2600PAL,,,dd17711a30ad60109c8beace0d4a76e8,
Karate,Froggo,,,1982,,Rare,,A2600NTSC,,,cedbd67d1ff321c996051eec843f8716,
Karateka,Atari,,,1987,CX7822,Common,,A7800NTSC,,,c3a5a8692a423d43d9d28dd5b7d109d9,http://www.atariage.com/manual_thumbs.html?SoftwareID=2136
Karateka,Atari,,,1987,CS7822,Common,A78S4,A7800PAL,,,5e0a1e832bbcea6facb832fde23a440a,http://www.atariage.com/manual_html_page.html?SoftwareID=2227
KC Pacman,,,Hack,,,,,A2600NTSC,,,66b54641b5786ea3ff0215aa39d61e01,
Keystone Kapers,Activision,Garry Kitchen,,1983,AX-025,Uncommon,,A2600NTSC,,,be929419902e21bd7830a7a7d746195d,
Keystone Kapers,Activision,Garry Kitchen,,1983,AX-025,Uncommon,,A2600PAL,,,6c1f3f2e359dbf55df462ccbcdd2f6bf,
Keystone Kapers,Activision,Garry Kitchen,,1983,AX-025,Uncommon,,A2600PAL,,,05aedf04803c43eb5e09dfd098d3fd01,
Keystone Kapers,Activision,Garry Kitchen,,1983,AX-025,Uncommon,,A2600PAL,,,bedfbde71fb606601f936b5b057f26f7,
Keystone Kapers,CCE,Garry Kitchen,,,,,,A2600NTSC,,,e28113d10c0c14cc3b5f430b0d142fcb,
Keystone Kapers (Brazil),Digivision,Garry Kitchen,,,,,,A2600NTSC,,,1351c67b42770c1bd758c3e42f553fea,
Keystone Kaypers (Brazil),Zirok,Garry Kitchen,,,,,,A2600NTSC,,,7187118674ff3c0bb932e049d9dbb379,
King Arthur,Starsoft,,,,,,,A2600PAL,,,05ccf96247af12eef59698f1a060a54f,
King Kong,Tigervision,,,1982,7-001,Rare,,A2600NTSC,,,0b1056f1091cfdc5eb0e2301f47ac6c3,
King Kong,Tigervision,,,1982,7-001,Rare,,A2600PAL,,,0dd4c69b5f9a7ae96a7a08329496779a,
Klax,Atari,David Dentt,,1990,CX26192,Extremely Rare,,A2600NTSC,,,2c29182edf0965a7f56fe0897d2f84ba,
Klax,Atari,David Dentt,,1990,CX26192,Extremely Rare,,A2600PAL,,,eed9eaf1a0b6a2b9bc4c8032cb43e3fb,
KLAX,Atari,,Prototype,1988,,,A78SG,A7800NTSC,,,17b3b764d33eae9b5260f01df7bb9d2f,http://www.atariage.com/manual_html_page.html?SoftwareID=2227
Knight on the Town,Playaround,,,,,Extremely Rare,,A2600NTSC,,,7fcd1766de75c614a3ccc31b25dd5b7a,
Kool Aid Man,,Fabrizio Zavagli,Hack,1982,,,,A2600NTSC,,,2c8c11295d8613f875b7bcf5253ab9bb,
Kool Aid Man,Mattel,,,1982,MT4648,Uncommon,,A2600NTSC,,,534e23210dd1993c828d944c6ac4d9fb,
Krieg Der Sterne,Atlantis-Ariola,,,,,,,A2600PAL,,,071f84d10b343c7c05ce3e32af631687,
Krull,Atari,,,1983,CX2682,Rare,,A2600NTSC,,,4baada22435320d185c95b7dd2bcdb24,
Krull,CCE,,,,,,,A2600NTSC,,,00dc28b881989c39a6cf87a892bd3c6b,
Kung Fu,,,,,99003,Extremely Rare,,A2600PAL,,,6805734a0b7bcc8925d9305b071bf147,
Kung Fu Master,Activision,Dan Kitchen,,1984,AX-039,Rare,A8K,A2600NTSC,,,5b92a93b23523ff16e2789b820e2a4c5,
Kung Fu Master,Activision,Dan Kitchen,,1984,AX-039,Rare,A8K,A2600PAL,,,4474b3ad3bf6aabe719a2d7f1d1fb4cc,
Kung Fu Master,CCE,Dan Kitchen,,,AX-039,Rare,A8K,A2600NTSC,,,0b4e793c9425175498f5a65a3e960086,
Kung Fu Sprite Demo,,,,,,,,A2600NTSC,,,a8101cb667e50a46165c6fb48c608b6b,
Kung Fu Sprite Demo 2,,,,,,,,A2600NTSC,,,ce89529d6e98a13ddf3d84827bbdfe68,
